date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:24:55	2400/2400	---M-Z	200	added ('OK')	text/xml	etag:%22482-1634797497;gz%22	https://bitgamble.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbitgamble.org%2Fbitcoin-casino%2Fbitcoin-casino-reviews-stake-review%2F&format=xml	C:/My%20Web%20Sites/JB/bitgamble.org/wp-json/oembed/1.0/embed3f1b	(from https://bitgamble.org/bitcoin-casino/bitcoin-casino-reviews-stake-review/)
09:24:55	33940/33940	---MCZ	200	added ('OK')	text/html	date:Thu,%2021%20Oct%202021%2006:24:57%20GMT	https://bitgamble.org/types-of-bitcoin-casinos/	C:/My%20Web%20Sites/JB/bitgamble.org/types-of-bitcoin-casinos/index.html	(from https://bitgamble.org/?post_type=post)
09:24:55	1556/1556	---M--	200	added ('OK')	image/png	date:Wed,%2029%20Jan%202020%2000:02:38%20GMT	https://bitgamble.org/wp-content/uploads/2019/11/Bitcoin-PNG-Pic-e1575228145213.png	C:/My%20Web%20Sites/JB/bitgamble.org/wp-content/uploads/2019/11/Bitcoin-PNG-Pic-e1575228145213.png	(from https://bitgamble.org/bitcoin-casino/bitcoin-casino-reviews-stake-review/)
09:24:55	1653/1653	---M--	200	added ('OK')	image/png	date:Wed,%2029%20Jan%202020%2000:02:46%20GMT	https://bitgamble.org/wp-content/uploads/2019/11/clipart2197269-e1575228376475.png	C:/My%20Web%20Sites/JB/bitgamble.org/wp-content/uploads/2019/11/clipart2197269-e1575228376475.png	(from https://bitgamble.org/bitcoin-casino/bitcoin-casino-reviews-stake-review/)
09:24:55	42801/42801	---MCZ	200	added ('OK')	text/html	date:Thu,%2021%20Oct%202021%2006:24:57%20GMT	https://bitgamble.org/page/2/?post_type=post	C:/My%20Web%20Sites/JB/bitgamble.org/page/2/indexa5e2.html	(from https://bitgamble.org/?post_type=post)
09:24:56	15127/15127	---M--	200	added ('OK')	image/png	date:Wed,%2029%20Jan%202020%2000:04:53%20GMT	https://bitgamble.org/wp-content/uploads/2019/12/ltc.png	C:/My%20Web%20Sites/JB/bitgamble.org/wp-content/uploads/2019/12/ltc.png	(from https://bitgamble.org/bitcoin-casino/bitcoin-casino-reviews-stake-review/)
09:24:56	51177/51177	---MCZ	200	added ('OK')	text/html	date:Thu,%2021%20Oct%202021%2006:24:58%20GMT	https://bitgamble.org/category/bitcoin-101/	C:/My%20Web%20Sites/JB/bitgamble.org/category/bitcoin-101/index.html	(from https://bitgamble.org/?post_type=post)
09:24:56	1377/1377	---M--	200	added ('OK')	image/png	date:Wed,%2029%20Jan%202020%2000:03:22%20GMT	https://bitgamble.org/wp-content/uploads/2019/12/bch-2.png	C:/My%20Web%20Sites/JB/bitgamble.org/wp-content/uploads/2019/12/bch-2.png	(from https://bitgamble.org/bitcoin-casino/bitcoin-casino-reviews-stake-review/)
09:24:56	32784/32784	---MCZ	200	added ('OK')	text/html	date:Thu,%2021%20Oct%202021%2006:24:58%20GMT	https://bitgamble.org/category/scams/	C:/My%20Web%20Sites/JB/bitgamble.org/category/scams/index.html	(from https://bitgamble.org/?post_type=post)
09:24:56	1361/1361	---M--	200	added ('OK')	image/png	date:Wed,%2029%20Jan%202020%2000:04:27%20GMT	https://bitgamble.org/wp-content/uploads/2019/12/ezgif.com-gif-maker.png	C:/My%20Web%20Sites/JB/bitgamble.org/wp-content/uploads/2019/12/ezgif.com-gif-maker.png	(from https://bitgamble.org/bitcoin-casino/bitcoin-casino-reviews-stake-review/)
09:24:56	1243/1243	---M--	200	added ('OK')	image/png	date:Wed,%2029%20Jan%202020%2000:02:56%20GMT	https://bitgamble.org/wp-content/uploads/2019/11/tron-trx-e1575229954926.png	C:/My%20Web%20Sites/JB/bitgamble.org/wp-content/uploads/2019/11/tron-trx-e1575229954926.png	(from https://bitgamble.org/bitcoin-casino/bitcoin-casino-reviews-stake-review/)
09:24:57	12500/12500	---M--	200	added ('OK')	image/png	date:Wed,%2029%20Jan%202020%2000:04:27%20GMT	https://bitgamble.org/wp-content/uploads/2019/12/dog.png	C:/My%20Web%20Sites/JB/bitgamble.org/wp-content/uploads/2019/12/dog.png	(from https://bitgamble.org/bitcoin-casino/bitcoin-casino-reviews-stake-review/)
09:24:57	10591/10591	---M--	200	added ('OK')	image/png	date:Wed,%2029%20Jan%202020%2000:14:56%20GMT	https://bitgamble.org/wp-content/themes/hyipdog/assets/images/plus_sign.png	C:/My%20Web%20Sites/JB/bitgamble.org/wp-content/themes/hyipdog/assets/images/plus_sign.png	(from https://bitgamble.org/bitcoin-casino/bitcoin-casino-reviews-stake-review/)
09:24:57	40559/40559	---MCZ	200	added ('OK')	text/html	date:Thu,%2021%20Oct%202021%2006:24:59%20GMT	https://bitgamble.org/category/uniswap/	C:/My%20Web%20Sites/JB/bitgamble.org/category/uniswap/index.html	(from https://bitgamble.org/?post_type=post)
09:24:57	2893/2893	---M--	200	added ('OK')	image/png	date:Wed,%2029%20Jan%202020%2000:14:48%20GMT	https://bitgamble.org/wp-content/themes/hyipdog/assets/images/minus_sign.png	C:/My%20Web%20Sites/JB/bitgamble.org/wp-content/themes/hyipdog/assets/images/minus_sign.png	(from https://bitgamble.org/bitcoin-casino/bitcoin-casino-reviews-stake-review/)
09:24:57	30976/30976	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2021%20Oct%202021%2006:24:59%20GMT	https://bitgamble.org/bitcoin-casino/bitcoin-casino-reviews-stake-review/.collapseMonitor	C:/My%20Web%20Sites/JB/bitgamble.org/bitcoin-casino/bitcoin-casino-reviews-stake-review/.collapseMonitor	(from https://bitgamble.org/bitcoin-casino/bitcoin-casino-reviews-stake-review/)
09:24:58	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2021%20Oct%202021%2006:25:00%20GMT	https://bitgamble.org/?p=50	C:/My%20Web%20Sites/JB/bitgamble.org/index6aed.html	(from https://bitgamble.org/about-us/)
09:24:58	30976/30976	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2021%20Oct%202021%2006:25:00%20GMT	https://bitgamble.org/bitcoin-casino/bitcoin-casino-reviews-stake-review/cutt.ly/whiterockcasino	C:/My%20Web%20Sites/JB/bitgamble.org/bitcoin-casino/bitcoin-casino-reviews-stake-review/cutt.ly/whiterockcasino	(from https://bitgamble.org/bitcoin-casino/bitcoin-casino-reviews-stake-review/)
09:24:58	924/924	---M-Z	200	added ('OK')	application/rss+xml	etag:%225216f54ec8bae494341ffa93b7fc0fa8%22	https://bitgamble.org/bitcoin-casino/bitcoin-casino-reviews-stake-review/feed/	C:/My%20Web%20Sites/JB/bitgamble.org/bitcoin-casino/bitcoin-casino-reviews-stake-review/feed/index.html	(from https://bitgamble.org/bitcoin-casino/bitcoin-casino-reviews-stake-review/)
09:24:58	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2021%20Oct%202021%2006:25:00%20GMT	https://bitgamble.org/?p=143	C:/My%20Web%20Sites/JB/bitgamble.org/indexdc22.html	(from https://bitgamble.org/bitcoin-casino/bitcoin-casino-reviews-stake-review/)
09:24:58	78927/78927	---M--	200	added ('OK')	image/jpeg	date:Wed,%2024%20Feb%202021%2022:59:02%20GMT	https://bitgamble.org/wp-content/uploads/2021/02/banner-1.jpeg	C:/My%20Web%20Sites/JB/bitgamble.org/wp-content/uploads/2021/02/banner-1.jpg	(from https://bitgamble.org/bitcoin-casino/bitcoin-casino-reviews-stake-review/)
09:24:59	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2021%20Oct%202021%2006:25:01%20GMT	https://bitgamble.org/?program=bitcoin-casino-101-stake-review	C:/My%20Web%20Sites/JB/bitgamble.org/indexb503.html	(from https://bitgamble.org/bitcoin-casino/bitcoin-casino-reviews-stake-review/)
09:24:59	1150/1150	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2029%20Jan%202020%2000:10:09%20GMT	https://bitgamble.org/wp-content/plugins/disqus-comment-system/public/js/comment_embed.js?ver=3.0.17	C:/My%20Web%20Sites/JB/bitgamble.org/wp-content/plugins/disqus-comment-system/public/js/comment_embedd4e0.js	(from https://bitgamble.org/bitcoin-casino/bitcoin-casino-reviews-stake-review/)
09:24:59	2321/2321	---MCZ	200	added ('OK')	application/json	etag:W/%22485-1634797501;;;%22	https://bitgamble.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbitgamble.org%2Fbitcoin-casino%2Fbitcoin-casino-101-sportsbetio-review%2F	C:/My%20Web%20Sites/JB/bitgamble.org/wp-json/oembed/1.0/embed2428.json	(from https://bitgamble.org/bitcoin-casino/bitcoin-casino-101-sportsbetio-review/)
09:24:59	934/934	---M-Z	200	added ('OK')	application/rss+xml	etag:%22cfb18fc5be1fd85a639e04c7a64cc85f%22	https://bitgamble.org/bitcoin-casino/bitcoin-casino-101-sportsbetio-review/feed/	C:/My%20Web%20Sites/JB/bitgamble.org/bitcoin-casino/bitcoin-casino-101-sportsbetio-review/feed/index.html	(from https://bitgamble.org/bitcoin-casino/bitcoin-casino-101-sportsbetio-review/)
09:24:59	2416/2416	---M-Z	200	added ('OK')	text/xml	etag:%22486-1634797501;gz%22	https://bitgamble.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbitgamble.org%2Fbitcoin-casino%2Fbitcoin-casino-101-sportsbetio-review%2F&format=xml	C:/My%20Web%20Sites/JB/bitgamble.org/wp-json/oembed/1.0/embed7994	(from https://bitgamble.org/bitcoin-casino/bitcoin-casino-101-sportsbetio-review/)
09:25:00	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2021%20Oct%202021%2006:25:02%20GMT	https://bitgamble.org/?p=204	C:/My%20Web%20Sites/JB/bitgamble.org/indexcb89.html	(from https://bitgamble.org/bitcoin-casino/bitcoin-casino-101-sportsbetio-review/)
09:25:00	30976/30976	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2021%20Oct%202021%2006:25:02%20GMT	https://bitgamble.org/bitcoin-casino/bitcoin-casino-101-sportsbetio-review/.collapseMonitor	C:/My%20Web%20Sites/JB/bitgamble.org/bitcoin-casino/bitcoin-casino-101-sportsbetio-review/.collapseMonitor	(from https://bitgamble.org/bitcoin-casino/bitcoin-casino-101-sportsbetio-review/)
09:25:00	30976/30976	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2021%20Oct%202021%2006:25:02%20GMT	https://bitgamble.org/bitcoin-casino/bitcoin-casino-101-sportsbetio-review/cutt.ly/whiterockcasino	C:/My%20Web%20Sites/JB/bitgamble.org/bitcoin-casino/bitcoin-casino-101-sportsbetio-review/cutt.ly/whiterockcasino	(from https://bitgamble.org/bitcoin-casino/bitcoin-casino-101-sportsbetio-review/)
09:25:01	2312/2312	---MCZ	200	added ('OK')	application/json	etag:W/%22487-1634797503;;;%22	https://bitgamble.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbitgamble.org%2Fbitcoin-casino%2Fbitcoin-casino-101-cloudbet-review%2F	C:/My%20Web%20Sites/JB/bitgamble.org/wp-json/oembed/1.0/embed4179.json	(from https://bitgamble.org/bitcoin-casino/bitcoin-casino-101-cloudbet-review/)
09:25:01	924/924	---M-Z	200	added ('OK')	application/rss+xml	etag:%22d19def51c451097fa3da43a815b55431%22	https://bitgamble.org/bitcoin-casino/bitcoin-casino-101-cloudbet-review/feed/	C:/My%20Web%20Sites/JB/bitgamble.org/bitcoin-casino/bitcoin-casino-101-cloudbet-review/feed/index.html	(from https://bitgamble.org/bitcoin-casino/bitcoin-casino-101-cloudbet-review/)
09:25:01	2407/2407	---M-Z	200	added ('OK')	text/xml	etag:%22488-1634797503;gz%22	https://bitgamble.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbitgamble.org%2Fbitcoin-casino%2Fbitcoin-casino-101-cloudbet-review%2F&format=xml	C:/My%20Web%20Sites/JB/bitgamble.org/wp-json/oembed/1.0/embed1917	(from https://bitgamble.org/bitcoin-casino/bitcoin-casino-101-cloudbet-review/)
09:25:01	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2021%20Oct%202021%2006:25:03%20GMT	https://bitgamble.org/?p=158	C:/My%20Web%20Sites/JB/bitgamble.org/index8af0.html	(from https://bitgamble.org/bitcoin-casino/bitcoin-casino-101-cloudbet-review/)
09:25:01	30976/30976	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2021%20Oct%202021%2006:25:03%20GMT	https://bitgamble.org/bitcoin-casino/bitcoin-casino-101-cloudbet-review/.collapseMonitor	C:/My%20Web%20Sites/JB/bitgamble.org/bitcoin-casino/bitcoin-casino-101-cloudbet-review/.collapseMonitor	(from https://bitgamble.org/bitcoin-casino/bitcoin-casino-101-cloudbet-review/)
09:25:03	30976/30976	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2021%20Oct%202021%2006:25:05%20GMT	https://bitgamble.org/bitcoin-casino/bitcoin-casino-101-cloudbet-review/cutt.ly/whiterockcasino	C:/My%20Web%20Sites/JB/bitgamble.org/bitcoin-casino/bitcoin-casino-101-cloudbet-review/cutt.ly/whiterockcasino	(from https://bitgamble.org/bitcoin-casino/bitcoin-casino-101-cloudbet-review/)
09:25:03	2283/2283	---MCZ	200	added ('OK')	application/json	etag:W/%22489-1634797505;;;%22	https://bitgamble.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbitgamble.org%2Fbitcoin-casino%2Fwinz-io-casino-review%2F	C:/My%20Web%20Sites/JB/bitgamble.org/wp-json/oembed/1.0/embed7c4d.json	(from https://bitgamble.org/bitcoin-casino/winz-io-casino-review/)
09:25:03	884/884	---M-Z	200	added ('OK')	application/rss+xml	etag:%2260aaa2ca5924bd7dd355f14a667442ba%22	https://bitgamble.org/bitcoin-casino/winz-io-casino-review/feed/	C:/My%20Web%20Sites/JB/bitgamble.org/bitcoin-casino/winz-io-casino-review/feed/index.html	(from https://bitgamble.org/bitcoin-casino/winz-io-casino-review/)
09:25:03	2378/2378	---M-Z	200	added ('OK')	text/xml	etag:%22490-1634797505;gz%22	https://bitgamble.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbitgamble.org%2Fbitcoin-casino%2Fwinz-io-casino-review%2F&format=xml	C:/My%20Web%20Sites/JB/bitgamble.org/wp-json/oembed/1.0/embed3325	(from https://bitgamble.org/bitcoin-casino/winz-io-casino-review/)
09:25:04	1300/1300	---M--	200	added ('OK')	image/png	date:Mon,%2025%20May%202020%2018:52:36%20GMT	https://bitgamble.org/wp-content/uploads/2020/05/tether-e1590432756501.png	C:/My%20Web%20Sites/JB/bitgamble.org/wp-content/uploads/2020/05/tether-e1590432756501.png	(from https://bitgamble.org/bitcoin-casino/winz-io-casino-review/)
09:25:04	30976/30976	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2021%20Oct%202021%2006:25:06%20GMT	https://bitgamble.org/bitcoin-casino/winz-io-casino-review/.collapseMonitor	C:/My%20Web%20Sites/JB/bitgamble.org/bitcoin-casino/winz-io-casino-review/.collapseMonitor	(from https://bitgamble.org/bitcoin-casino/winz-io-casino-review/)
09:25:04	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2021%20Oct%202021%2006:25:06%20GMT	https://bitgamble.org/?p=490	C:/My%20Web%20Sites/JB/bitgamble.org/indexb015.html	(from https://bitgamble.org/bitcoin-casino/winz-io-casino-review/)
09:25:04	30976/30976	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2021%20Oct%202021%2006:25:06%20GMT	https://bitgamble.org/bitcoin-casino/winz-io-casino-review/cutt.ly/whiterockcasino	C:/My%20Web%20Sites/JB/bitgamble.org/bitcoin-casino/winz-io-casino-review/cutt.ly/whiterockcasino	(from https://bitgamble.org/bitcoin-casino/winz-io-casino-review/)
09:25:05	2302/2302	---MCZ	200	added ('OK')	application/json	etag:W/%22491-1634797507;;;%22	https://bitgamble.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbitgamble.org%2Fbitcoin-casino%2Fgoodmancasino-review%2F	C:/My%20Web%20Sites/JB/bitgamble.org/wp-json/oembed/1.0/embede30f.json	(from https://bitgamble.org/bitcoin-casino/goodmancasino-review/)
09:25:05	888/888	---M-Z	200	added ('OK')	application/rss+xml	etag:%220fd7d0166cddd9c5bfcb12c1bb208a42%22	https://bitgamble.org/bitcoin-casino/goodmancasino-review/feed/	C:/My%20Web%20Sites/JB/bitgamble.org/bitcoin-casino/goodmancasino-review/feed/index.html	(from https://bitgamble.org/bitcoin-casino/goodmancasino-review/)
09:25:05	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2021%20Oct%202021%2006:25:07%20GMT	https://bitgamble.org/?p=1001	C:/My%20Web%20Sites/JB/bitgamble.org/indexcf8a.html	(from https://bitgamble.org/bitcoin-casino/goodmancasino-review/)
09:25:05	2397/2397	---M-Z	200	added ('OK')	text/xml	etag:%22492-1634797507;gz%22	https://bitgamble.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbitgamble.org%2Fbitcoin-casino%2Fgoodmancasino-review%2F&format=xml	C:/My%20Web%20Sites/JB/bitgamble.org/wp-json/oembed/1.0/embed0f0f	(from https://bitgamble.org/bitcoin-casino/goodmancasino-review/)
09:25:05	30976/30976	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2021%20Oct%202021%2006:25:07%20GMT	https://bitgamble.org/bitcoin-casino/goodmancasino-review/.collapseMonitor	C:/My%20Web%20Sites/JB/bitgamble.org/bitcoin-casino/goodmancasino-review/.collapseMonitor	(from https://bitgamble.org/bitcoin-casino/goodmancasino-review/)
09:25:06	30976/30976	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2021%20Oct%202021%2006:25:08%20GMT	https://bitgamble.org/bitcoin-casino/goodmancasino-review/cutt.ly/whiterockcasino	C:/My%20Web%20Sites/JB/bitgamble.org/bitcoin-casino/goodmancasino-review/cutt.ly/whiterockcasino	(from https://bitgamble.org/bitcoin-casino/goodmancasino-review/)
09:25:06	2313/2313	---MCZ	200	added ('OK')	application/json	etag:W/%22493-1634797508;;;%22	https://bitgamble.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbitgamble.org%2Fbitcoin-casino%2Fcryptothrills-casino-review%2F	C:/My%20Web%20Sites/JB/bitgamble.org/wp-json/oembed/1.0/embed0e00.json	(from https://bitgamble.org/bitcoin-casino/cryptothrills-casino-review/)
09:25:06	2408/2408	---M-Z	200	added ('OK')	text/xml	etag:%22494-1634797508;gz%22	https://bitgamble.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbitgamble.org%2Fbitcoin-casino%2Fcryptothrills-casino-review%2F&format=xml	C:/My%20Web%20Sites/JB/bitgamble.org/wp-json/oembed/1.0/embed51ae	(from https://bitgamble.org/bitcoin-casino/cryptothrills-casino-review/)
09:25:06	908/908	---M-Z	200	added ('OK')	application/rss+xml	etag:%221a97a6183ea9ab0257d435a8b0a5bbcb%22	https://bitgamble.org/bitcoin-casino/cryptothrills-casino-review/feed/	C:/My%20Web%20Sites/JB/bitgamble.org/bitcoin-casino/cryptothrills-casino-review/feed/index.html	(from https://bitgamble.org/bitcoin-casino/cryptothrills-casino-review/)
09:25:06	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2021%20Oct%202021%2006:25:08%20GMT	https://bitgamble.org/?p=987	C:/My%20Web%20Sites/JB/bitgamble.org/index3afd.html	(from https://bitgamble.org/bitcoin-casino/cryptothrills-casino-review/)
09:25:07	30976/30976	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2021%20Oct%202021%2006:25:09%20GMT	https://bitgamble.org/bitcoin-casino/cryptothrills-casino-review/.collapseMonitor	C:/My%20Web%20Sites/JB/bitgamble.org/bitcoin-casino/cryptothrills-casino-review/.collapseMonitor	(from https://bitgamble.org/bitcoin-casino/cryptothrills-casino-review/)
09:25:07	30976/30976	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2021%20Oct%202021%2006:25:09%20GMT	https://bitgamble.org/bitcoin-casino/cryptothrills-casino-review/cutt.ly/whiterockcasino	C:/My%20Web%20Sites/JB/bitgamble.org/bitcoin-casino/cryptothrills-casino-review/cutt.ly/whiterockcasino	(from https://bitgamble.org/bitcoin-casino/cryptothrills-casino-review/)
09:25:07	2279/2279	---MCZ	200	added ('OK')	application/json	etag:W/%22495-1634797509;;;%22	https://bitgamble.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbitgamble.org%2Fbitcoin-casino%2Fbetroom24-review%2F	C:/My%20Web%20Sites/JB/bitgamble.org/wp-json/oembed/1.0/embed04c1.json	(from https://bitgamble.org/bitcoin-casino/betroom24-review/)
09:25:07	871/871	---M-Z	200	added ('OK')	application/rss+xml	etag:%229316956d4b609ef0e0e1297c2c322942%22	https://bitgamble.org/bitcoin-casino/betroom24-review/feed/	C:/My%20Web%20Sites/JB/bitgamble.org/bitcoin-casino/betroom24-review/feed/index.html	(from https://bitgamble.org/bitcoin-casino/betroom24-review/)
09:25:07	2374/2374	---M-Z	200	added ('OK')	text/xml	etag:%22496-1634797510;gz%22	https://bitgamble.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbitgamble.org%2Fbitcoin-casino%2Fbetroom24-review%2F&format=xml	C:/My%20Web%20Sites/JB/bitgamble.org/wp-json/oembed/1.0/embed47f8	(from https://bitgamble.org/bitcoin-casino/betroom24-review/)
09:25:08	30976/30976	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2021%20Oct%202021%2006:25:10%20GMT	https://bitgamble.org/bitcoin-casino/betroom24-review/.collapseMonitor	C:/My%20Web%20Sites/JB/bitgamble.org/bitcoin-casino/betroom24-review/.collapseMonitor	(from https://bitgamble.org/bitcoin-casino/betroom24-review/)
09:25:08	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2021%20Oct%202021%2006:25:10%20GMT	https://bitgamble.org/?p=962	C:/My%20Web%20Sites/JB/bitgamble.org/indexd7e6.html	(from https://bitgamble.org/bitcoin-casino/betroom24-review/)
09:25:08	30976/30976	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2021%20Oct%202021%2006:25:10%20GMT	https://bitgamble.org/bitcoin-casino/betroom24-review/cutt.ly/whiterockcasino	C:/My%20Web%20Sites/JB/bitgamble.org/bitcoin-casino/betroom24-review/cutt.ly/whiterockcasino	(from https://bitgamble.org/bitcoin-casino/betroom24-review/)
09:25:09	2294/2294	---MCZ	200	added ('OK')	application/json	etag:W/%22497-1634797511;;;%22	https://bitgamble.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbitgamble.org%2Fbitcoin-casino%2Fvegaz-casino-review%2F	C:/My%20Web%20Sites/JB/bitgamble.org/wp-json/oembed/1.0/embed5dd2.json	(from https://bitgamble.org/bitcoin-casino/vegaz-casino-review/)
09:25:09	883/883	---M-Z	200	added ('OK')	application/rss+xml	etag:%22eb3a4341a2efbb1eb7162602af2864e3%22	https://bitgamble.org/bitcoin-casino/vegaz-casino-review/feed/	C:/My%20Web%20Sites/JB/bitgamble.org/bitcoin-casino/vegaz-casino-review/feed/index.html	(from https://bitgamble.org/bitcoin-casino/vegaz-casino-review/)
09:25:09	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2021%20Oct%202021%2006:25:11%20GMT	https://bitgamble.org/?p=606	C:/My%20Web%20Sites/JB/bitgamble.org/indexce2e.html	(from https://bitgamble.org/bitcoin-casino/vegaz-casino-review/)
09:25:09	2389/2389	---M-Z	200	added ('OK')	text/xml	etag:%22498-1634797511;gz%22	https://bitgamble.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbitgamble.org%2Fbitcoin-casino%2Fvegaz-casino-review%2F&format=xml	C:/My%20Web%20Sites/JB/bitgamble.org/wp-json/oembed/1.0/embed0822	(from https://bitgamble.org/bitcoin-casino/vegaz-casino-review/)
09:25:09	9658/9658	---M--	200	added ('OK')	image/png	date:Fri,%2010%20Apr%202020%2018:15:25%20GMT	https://bitgamble.org/wp-content/themes/hyipdog/assets/images/warning.png	C:/My%20Web%20Sites/JB/bitgamble.org/wp-content/themes/hyipdog/assets/images/warning.png	(from https://bitgamble.org/bitcoin-casino/vegaz-casino-review/)
09:25:10	30976/30976	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2021%20Oct%202021%2006:25:12%20GMT	https://bitgamble.org/bitcoin-casino/vegaz-casino-review/.collapseMonitor	C:/My%20Web%20Sites/JB/bitgamble.org/bitcoin-casino/vegaz-casino-review/.collapseMonitor	(from https://bitgamble.org/bitcoin-casino/vegaz-casino-review/)
09:25:10	30976/30976	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2021%20Oct%202021%2006:25:12%20GMT	https://bitgamble.org/bitcoin-casino/vegaz-casino-review/cutt.ly/whiterockcasino	C:/My%20Web%20Sites/JB/bitgamble.org/bitcoin-casino/vegaz-casino-review/cutt.ly/whiterockcasino	(from https://bitgamble.org/bitcoin-casino/vegaz-casino-review/)
09:25:10	2278/2278	---MCZ	200	added ('OK')	application/json	etag:W/%22499-1634797512;;;%22	https://bitgamble.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbitgamble.org%2Fbitcoin-casino%2Fmelbet-casino-review%2F	C:/My%20Web%20Sites/JB/bitgamble.org/wp-json/oembed/1.0/embedcb80.json	(from https://bitgamble.org/bitcoin-casino/melbet-casino-review/)
09:25:11	880/880	---M-Z	200	added ('OK')	application/rss+xml	etag:%22da6bf67152aea2160885cdd07bba889e%22	https://bitgamble.org/bitcoin-casino/melbet-casino-review/feed/	C:/My%20Web%20Sites/JB/bitgamble.org/bitcoin-casino/melbet-casino-review/feed/index.html	(from https://bitgamble.org/bitcoin-casino/melbet-casino-review/)
09:25:11	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2021%20Oct%202021%2006:25:13%20GMT	https://bitgamble.org/?p=495	C:/My%20Web%20Sites/JB/bitgamble.org/index28bc.html	(from https://bitgamble.org/bitcoin-casino/melbet-casino-review/)
09:25:11	2373/2373	---M-Z	200	added ('OK')	text/xml	etag:%22500-1634797513;gz%22	https://bitgamble.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbitgamble.org%2Fbitcoin-casino%2Fmelbet-casino-review%2F&format=xml	C:/My%20Web%20Sites/JB/bitgamble.org/wp-json/oembed/1.0/embed26aa	(from https://bitgamble.org/bitcoin-casino/melbet-casino-review/)
09:25:11	1045/1045	---M--	200	added ('OK')	image/png	date:Wed,%2029%20Jan%202020%2000:04:43%20GMT	https://bitgamble.org/wp-content/uploads/2019/12/iconfinder_dash_dashcoin_2844383-e1576762349335.png	C:/My%20Web%20Sites/JB/bitgamble.org/wp-content/uploads/2019/12/iconfinder_dash_dashcoin_2844383-e1576762349335.png	(from https://bitgamble.org/bitcoin-casino/melbet-casino-review/)
09:25:11	1578/1578	---M--	200	added ('OK')	image/png	date:Wed,%2029%20Jan%202020%2000:07:16%20GMT	https://bitgamble.org/wp-content/uploads/2019/12/XMR-e1576762505524.png	C:/My%20Web%20Sites/JB/bitgamble.org/wp-content/uploads/2019/12/XMR-e1576762505524.png	(from https://bitgamble.org/bitcoin-casino/melbet-casino-review/)
09:25:12	1612/1612	---M--	200	added ('OK')	image/png	date:Mon,%2013%20Jul%202020%2018:07:04%20GMT	https://bitgamble.org/wp-content/uploads/2020/07/1975-e1594663624230.png	C:/My%20Web%20Sites/JB/bitgamble.org/wp-content/uploads/2020/07/1975-e1594663624230.png	(from https://bitgamble.org/bitcoin-casino/melbet-casino-review/)
